cruisejoin,region,survey_name,hauljoin,end_latitude,end_longitude,bottom_depth,abundance_haul,stratum,gear_temperature,species_code,sex,length,weight,age,maturity,year
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,380,751,14,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,380,753,13,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,380,823,11,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,380,830,13,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,380,878,31,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,380,898,33,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,380,900,17,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,390,793,15,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,390,896,14,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,390,906,16,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,390,942,45,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,390,996,33,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,400,976,24,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,400,1001,22,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,410,996,43,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,350,551,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,350,583,10,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,370,670,42,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,380,827,43,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,380,829,35,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,390,764,61,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,390,785,42,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,390,863,49,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,400,841,44,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,410,951,56,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,1,420,921,44,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,310,361,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,310,434,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,330,453,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,330,478,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,330,581,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,340,471,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,340,488,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,260,252,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,270,256,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,270,275,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,300,400,NA,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,340,496,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,410,1072,33,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,360,607,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,370,648,13,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,380,633,16,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,380,721,14,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,390,716,52,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,390,825,37,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,400,798,31,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,400,901,32,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,400,940,44,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,410,795,22,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,410,900,51,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,410,942,39,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30667,56.392,-156.645,174,Y,121,NA,30060,2,420,1012,41,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,140,28,2,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,149,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,153,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,155,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,155,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,157,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,159,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,159,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,159,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,160,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,163,NA,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,220,174,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,230,160,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,230,165,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,230,180,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,230,180,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,240,171,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,240,184,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,240,185,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,240,187,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,240,188,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,240,190,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,240,193,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,240,197,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,240,204,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,1,250,210,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,210,145,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,220,146,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,220,148,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,220,151,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,220,157,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,220,157,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,220,160,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,220,168,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,154,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,157,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,163,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,165,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,169,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,174,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,175,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,176,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,178,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,180,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,230,182,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,280,297,5,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,280,338,5,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,310,434,6,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,320,393,6,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,330,425,6,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,340,499,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,240,197,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,250,235,4,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30570,59.242329999999995,-148.48032999999998,104,Y,133,NA,30060,2,290,331,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30602,58.50383,-148.9375,110,Y,131,NA,30060,1,160,55,2,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30602,58.50383,-148.9375,110,Y,131,NA,30060,1,160,60,2,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30602,58.50383,-148.9375,110,Y,131,NA,30060,1,160,64,2,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30602,58.50383,-148.9375,110,Y,131,NA,30060,1,160,66,2,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30602,58.50383,-148.9375,110,Y,131,NA,30060,1,190,90,3,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30602,58.50383,-148.9375,110,Y,131,NA,30060,1,200,134,3,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30602,58.50383,-148.9375,110,Y,131,NA,30060,1,230,200,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,1,410,1115,47,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,320,571,6,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,330,571,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,340,601,9,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,340,625,7,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,340,638,7,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,350,620,7,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,350,628,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,350,663,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,360,601,10,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,370,623,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,370,765,30,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,400,903,37,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,410,920,17,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,410,948,24,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,410,995,40,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,410,1003,34,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,410,1014,21,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,410,1050,41,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,240,209,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,270,235,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,270,263,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,270,273,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,270,307,5,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,280,277,5,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,310,443,6,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,320,509,7,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,330,474,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,330,494,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,330,496,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,330,513,7,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,330,536,7,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30438,56.504000000000005,-152.15183,168,Y,134,6.8,30060,1,330,562,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,240,186,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,240,195,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,250,183,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,250,188,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,250,191,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,250,201,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,250,212,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,250,221,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,250,230,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,250,232,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,250,240,6,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,260,220,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,260,223,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,260,234,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,260,243,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30409,55.11483,-156.93383,225,Y,221,5.7,30060,1,380,854,43,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30409,55.11483,-156.93383,225,Y,221,5.7,30060,1,380,871,27,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30409,55.11483,-156.93383,225,Y,221,5.7,30060,1,380,874,39,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30409,55.11483,-156.93383,225,Y,221,5.7,30060,1,380,888,NA,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30409,55.11483,-156.93383,225,Y,221,5.7,30060,1,380,913,45,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30409,55.11483,-156.93383,225,Y,221,5.7,30060,1,380,923,28,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,410,1131,36,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,420,1019,38,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,420,1072,34,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,420,1073,32,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,420,1121,25,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,420,1178,38,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,420,1239,NA,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,430,1130,30,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,430,1264,39,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30421,55.72333,-155.085,238,Y,221,6.2,30060,2,440,1188,NA,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,370,683,44,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,370,686,31,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,370,753,38,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,370,882,48,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,380,715,35,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,380,725,34,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,380,795,41,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,400,807,46,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,400,901,47,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,410,964,30,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,1,470,963,42,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,350,582,8,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,380,766,35,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,380,817,46,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,390,875,40,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,400,852,43,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,400,869,36,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,400,886,44,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,400,936,51,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,410,955,38,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,420,931,31,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,420,989,NA,NA,1984
316,GOA,GOA TRIENNIAL SURVEY,30580,58.999,-150.124,196,Y,133,NA,30060,2,420,999,37,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,340,514,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,350,539,9,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,360,572,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,1,360,579,8,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,240,203,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,240,205,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,250,210,NA,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,250,212,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,250,214,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,250,225,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,250,227,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,250,234,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,250,248,4,NA,1984
314,GOA,GOA TRIENNIAL SURVEY,30471,59.04633,-148.68617,187,Y,133,6,30060,2,250,257,4,NA,1984
