record_type,join_key,species_key,sex_key,t_table,cruise,permit,vessel,gear,nmfs_area,latdd_start,londd_start,latdd_end,londd_end,length_seq,performance,fishing_depth_fathoms,bottom_depth_fathoms,length,weight,species,sex,haul_offload_date,haul_offload,specimen_number,age,maturity_code,maturity_description,specimen_type,specimen_type_description,haul_join,port_join,year,viability,injury,special_project_code,sample_system,akfin_load_date,gear_description,gear_performance_description,akr_gear,fmp_gear,fmp_area,fmp_subarea,species_name,akr_species_code,deployment_trip_pk,deployment_trip_start_date,deployment_trip_end_date,sampling_strata,sampling_strata_name,sampling_strata_deployment_category,sampling_strata_selection_rate,monitoring_status,landing_report_id,akfin_vdate,gear_type,haul_seq
HAUL,22933001235e9,301,F,ATL_HAUL,22933,1235,A326,2,630,57.73667,-150.01,57.77333,-149.97,15,5,82,107,41,1.05,301,F,2018-08-16T00:00:00Z,51,513,NA,NA,NA,3,Length-Weight Sample,22933001235e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,OTHER PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730266,2018-08-16T00:00:00Z,2018-08-17T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,2
HAUL,22933001235e9,301,F,ATL_HAUL,22933,1235,A326,2,630,57.73667,-150.01,57.77333,-149.97,15,5,82,107,41,NA,301,F,2018-08-16T00:00:00Z,51,513,NA,NA,NA,1,Otoliths,22933001235e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,OTHER PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730266,2018-08-16T00:00:00Z,2018-08-17T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,2
HAUL,22690004037e9,301,F,ATL_HAUL,22690,4037,60056,1,630,56.10667,-153.87333,56.16,-153.95,1170,1,107,109,42,NA,301,F,2018-05-15T00:00:00Z,85,853,27,NA,NA,1,Otoliths,22690004037e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741169,2018-05-14T00:00:00Z,2018-05-18T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,180
HAUL,22690004037e9,301,F,ATL_HAUL,22690,4037,60056,1,630,56.10667,-153.87333,56.16,-153.95,1165,1,107,109,35,0.48,301,F,2018-05-15T00:00:00Z,85,854,NA,NA,NA,3,Length-Weight Sample,22690004037e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741169,2018-05-14T00:00:00Z,2018-05-18T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,180
HAUL,22690004037e9,301,F,ATL_HAUL,22690,4037,60056,1,630,56.10667,-153.87333,56.16,-153.95,1165,1,107,109,35,NA,301,F,2018-05-15T00:00:00Z,85,854,NA,NA,NA,1,Otoliths,22690004037e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741169,2018-05-14T00:00:00Z,2018-05-18T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,180
HAUL,22690004037e9,301,F,ATL_HAUL,22690,4037,60056,1,630,56.10667,-153.87333,56.16,-153.95,1170,1,107,109,42,0.6,301,F,2018-05-15T00:00:00Z,85,852,NA,NA,NA,3,Length-Weight Sample,22690004037e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741169,2018-05-14T00:00:00Z,2018-05-18T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,180
HAUL,22690004037e9,301,F,ATL_HAUL,22690,4037,60056,1,630,56.10667,-153.87333,56.16,-153.95,1170,1,107,109,42,0.6,301,F,2018-05-15T00:00:00Z,85,853,NA,NA,NA,3,Length-Weight Sample,22690004037e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741169,2018-05-14T00:00:00Z,2018-05-18T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,180
HAUL,22690004037e9,301,F,ATL_HAUL,22690,4037,60056,1,630,56.10667,-153.87333,56.16,-153.95,1170,1,107,109,42,NA,301,F,2018-05-15T00:00:00Z,85,852,NA,NA,NA,1,Otoliths,22690004037e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,741169,2018-05-14T00:00:00Z,2018-05-18T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,180
HAUL,23094003402e9,301,M,ATL_HAUL,23094,3402,A322,1,630,56.7,-152.38833,56.63833,-152.455,2398,1,85,88,29,0.4,301,M,2018-11-04T00:00:00Z,235,2353,NA,NA,NA,3,Length-Weight Sample,23094003402e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730967,2018-11-04T00:00:00Z,2018-11-06T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,350
HAUL,23094003402e9,301,M,ATL_HAUL,23094,3402,A322,1,630,56.7,-152.38833,56.63833,-152.455,2398,1,85,88,29,NA,301,M,2018-11-04T00:00:00Z,235,2353,8,NA,NA,1,Otoliths,23094003402e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730967,2018-11-04T00:00:00Z,2018-11-06T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,350
HAUL,23094003402e9,301,F,ATL_HAUL,23094,3402,A322,1,630,56.7,-152.38833,56.63833,-152.455,2401,1,85,88,30,0.5,301,F,2018-11-04T00:00:00Z,235,2351,NA,NA,NA,3,Length-Weight Sample,23094003402e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730967,2018-11-04T00:00:00Z,2018-11-06T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,350
HAUL,23094003402e9,301,F,ATL_HAUL,23094,3402,A322,1,630,56.7,-152.38833,56.63833,-152.455,2401,1,85,88,30,0.5,301,F,2018-11-04T00:00:00Z,235,2352,NA,NA,NA,3,Length-Weight Sample,23094003402e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730967,2018-11-04T00:00:00Z,2018-11-06T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,350
HAUL,23094003402e9,301,F,ATL_HAUL,23094,3402,A322,1,630,56.7,-152.38833,56.63833,-152.455,2401,1,85,88,30,NA,301,F,2018-11-04T00:00:00Z,235,2351,NA,NA,NA,1,Otoliths,23094003402e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730967,2018-11-04T00:00:00Z,2018-11-06T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,350
HAUL,23094003402e9,301,F,ATL_HAUL,23094,3402,A322,1,630,56.7,-152.38833,56.63833,-152.455,2401,1,85,88,30,NA,301,F,2018-11-04T00:00:00Z,235,2352,6,NA,NA,1,Otoliths,23094003402e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,730967,2018-11-04T00:00:00Z,2018-11-06T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,350
HAUL,22956003367000003e3,301,M,ATL_HAUL,22956,3367,A035,1,610,53.70333,-164.63667,53.74167,-164.30167,41453,1,111,111,34,0.54,301,M,2018-09-16T00:00:00Z,748,74802,NA,NA,NA,3,Length-Weight Sample,22956003367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,730790,2018-09-16T00:00:00Z,2018-09-26T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3532
HAUL,22956003367000003e3,301,M,ATL_HAUL,22956,3367,A035,1,610,53.70333,-164.63667,53.74167,-164.30167,41453,1,111,111,34,NA,301,M,2018-09-16T00:00:00Z,748,74802,6,NA,NA,1,Otoliths,22956003367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,730790,2018-09-16T00:00:00Z,2018-09-26T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3532
HAUL,22956003367000003e3,301,M,ATL_HAUL,22956,3367,A035,1,610,53.70333,-164.63667,53.74167,-164.30167,41454,1,111,111,35,0.62,301,M,2018-09-16T00:00:00Z,748,78403,NA,NA,NA,3,Length-Weight Sample,22956003367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,730790,2018-09-16T00:00:00Z,2018-09-26T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3532
HAUL,22956003367000003e3,301,M,ATL_HAUL,22956,3367,A035,1,610,53.70333,-164.63667,53.74167,-164.30167,41454,1,111,111,35,NA,301,M,2018-09-16T00:00:00Z,748,78403,NA,NA,NA,1,Otoliths,22956003367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,730790,2018-09-16T00:00:00Z,2018-09-26T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3532
HAUL,22956003367000003e3,301,F,ATL_HAUL,22956,3367,A035,1,610,53.70333,-164.63667,53.74167,-164.30167,41459,1,111,111,33,0.5,301,F,2018-09-16T00:00:00Z,748,74801,NA,NA,NA,3,Length-Weight Sample,22956003367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,730790,2018-09-16T00:00:00Z,2018-09-26T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3532
HAUL,22956003367000003e3,301,F,ATL_HAUL,22956,3367,A035,1,610,53.70333,-164.63667,53.74167,-164.30167,41459,1,111,111,33,NA,301,F,2018-09-16T00:00:00Z,748,74801,NA,NA,NA,1,Otoliths,22956003367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,730790,2018-09-16T00:00:00Z,2018-09-26T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3532
HAUL,22818003369e9,301,M,ATL_HAUL,22818,3369,A047,1,640,59.21167,-141.78333,59.08,-141.50333,16432,1,100,185,36,0.64,301,M,2018-07-17T00:00:00Z,591,59102,NA,NA,NA,3,Length-Weight Sample,22818003369e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WY,PACIFIC OCEAN PERCH,141,912780,2018-07-15T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1194
HAUL,22818003369e9,301,M,ATL_HAUL,22818,3369,A047,1,640,59.21167,-141.78333,59.08,-141.50333,16432,1,100,185,36,NA,301,M,2018-07-17T00:00:00Z,591,59102,NA,NA,NA,1,Otoliths,22818003369e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WY,PACIFIC OCEAN PERCH,141,912780,2018-07-15T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1194
HAUL,22818003369e9,301,F,ATL_HAUL,22818,3369,A047,1,640,59.21167,-141.78333,59.08,-141.50333,16434,1,100,185,36,0.64,301,F,2018-07-17T00:00:00Z,591,59101,NA,NA,NA,3,Length-Weight Sample,22818003369e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WY,PACIFIC OCEAN PERCH,141,912780,2018-07-15T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1194
HAUL,22818003369e9,301,F,ATL_HAUL,22818,3369,A047,1,640,59.21167,-141.78333,59.08,-141.50333,16434,1,100,185,36,NA,301,F,2018-07-17T00:00:00Z,591,59101,NA,NA,NA,1,Otoliths,22818003369e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WY,PACIFIC OCEAN PERCH,141,912780,2018-07-15T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1194
HAUL,22818003369e9,301,F,ATL_HAUL,22818,3369,A047,1,640,59.21167,-141.78333,59.08,-141.50333,16436,1,100,185,38,0.76,301,F,2018-07-17T00:00:00Z,591,59103,NA,NA,NA,3,Length-Weight Sample,22818003369e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WY,PACIFIC OCEAN PERCH,141,912780,2018-07-15T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1194
HAUL,22818003369e9,301,F,ATL_HAUL,22818,3369,A047,1,640,59.21167,-141.78333,59.08,-141.50333,16436,1,100,185,38,NA,301,F,2018-07-17T00:00:00Z,591,59103,NA,NA,NA,1,Otoliths,22818003369e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WY,PACIFIC OCEAN PERCH,141,912780,2018-07-15T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1194
HAUL,22652004131e9,301,M,ATL_HAUL,22652,4131,A346,1,630,57.67167,-150.24333,57.73,-150.17167,4329,1,79,84,35,0.55,301,M,2018-06-11T00:00:00Z,126,240,NA,NA,NA,3,Length-Weight Sample,22652004131e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735357,2018-06-10T00:00:00Z,2018-06-12T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,688
HAUL,22652004131e9,301,M,ATL_HAUL,22652,4131,A346,1,630,57.67167,-150.24333,57.73,-150.17167,4329,1,79,84,35,0.55,301,M,2018-06-11T00:00:00Z,126,241,NA,NA,NA,3,Length-Weight Sample,22652004131e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735357,2018-06-10T00:00:00Z,2018-06-12T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,688
HAUL,22652004131e9,301,M,ATL_HAUL,22652,4131,A346,1,630,57.67167,-150.24333,57.73,-150.17167,4329,1,79,84,35,NA,301,M,2018-06-11T00:00:00Z,126,240,NA,NA,NA,1,Otoliths,22652004131e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735357,2018-06-10T00:00:00Z,2018-06-12T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,688
HAUL,22652004131e9,301,M,ATL_HAUL,22652,4131,A346,1,630,57.67167,-150.24333,57.73,-150.17167,4329,1,79,84,35,NA,301,M,2018-06-11T00:00:00Z,126,241,NA,NA,NA,1,Otoliths,22652004131e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735357,2018-06-10T00:00:00Z,2018-06-12T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,688
HAUL,22652004131e9,301,F,ATL_HAUL,22652,4131,A346,1,630,57.67167,-150.24333,57.73,-150.17167,4333,1,79,84,36,0.6,301,F,2018-06-11T00:00:00Z,126,239,NA,NA,NA,3,Length-Weight Sample,22652004131e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735357,2018-06-10T00:00:00Z,2018-06-12T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,688
HAUL,22652004131e9,301,F,ATL_HAUL,22652,4131,A346,1,630,57.67167,-150.24333,57.73,-150.17167,4333,1,79,84,36,NA,301,F,2018-06-11T00:00:00Z,126,239,NA,NA,NA,1,Otoliths,22652004131e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,735357,2018-06-10T00:00:00Z,2018-06-12T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,688
HAUL,22654000435e9,301,F,ATL_HAUL,22654,435,A015,2,630,57.85444,-149.63667,57.89389,-149.79444,1555,1,106,136,36,0.55,301,F,2018-05-08T00:00:00Z,39,8,NA,NA,NA,3,Length-Weight Sample,22654000435e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731674,2018-05-08T00:00:00Z,2018-05-09T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,252
HAUL,22654000435e9,301,F,ATL_HAUL,22654,435,A015,2,630,57.85444,-149.63667,57.89389,-149.79444,1555,1,106,136,36,NA,301,F,2018-05-08T00:00:00Z,39,8,12,NA,NA,1,Otoliths,22654000435e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731674,2018-05-08T00:00:00Z,2018-05-09T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,252
HAUL,22654000435e9,301,F,ATL_HAUL,22654,435,A015,2,630,57.85444,-149.63667,57.89389,-149.79444,1556,1,106,136,37,0.7,301,F,2018-05-08T00:00:00Z,39,9,NA,NA,NA,3,Length-Weight Sample,22654000435e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731674,2018-05-08T00:00:00Z,2018-05-09T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,252
HAUL,22654000435e9,301,F,ATL_HAUL,22654,435,A015,2,630,57.85444,-149.63667,57.89389,-149.79444,1556,1,106,136,37,NA,301,F,2018-05-08T00:00:00Z,39,9,NA,NA,NA,1,Otoliths,22654000435e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731674,2018-05-08T00:00:00Z,2018-05-09T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,252
HAUL,22654000435e9,301,F,ATL_HAUL,22654,435,A015,2,630,57.85444,-149.63667,57.89389,-149.79444,1560,1,106,136,41,0.85,301,F,2018-05-08T00:00:00Z,39,10,NA,NA,NA,3,Length-Weight Sample,22654000435e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731674,2018-05-08T00:00:00Z,2018-05-09T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,252
HAUL,22654000435e9,301,F,ATL_HAUL,22654,435,A015,2,630,57.85444,-149.63667,57.89389,-149.79444,1560,1,106,136,41,NA,301,F,2018-05-08T00:00:00Z,39,10,NA,NA,NA,1,Otoliths,22654000435e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,PELAGIC,NO PROBLEM,PTR,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731674,2018-05-08T00:00:00Z,2018-05-09T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,2,252
HAUL,22794004093e9,301,F,ATL_HAUL,22794,4093,A264,1,610,52.605,-169.55667,52.61333,-169.72167,7858,1,45,45,42,0.88,301,F,2018-07-14T00:00:00Z,442,44201,NA,NA,NA,3,Length-Weight Sample,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,741541,2018-07-09T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,912
HAUL,22794004093e9,301,F,ATL_HAUL,22794,4093,A264,1,610,52.605,-169.55667,52.61333,-169.72167,7858,1,45,45,42,NA,301,F,2018-07-14T00:00:00Z,442,44201,NA,NA,NA,1,Otoliths,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,741541,2018-07-09T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,912
HAUL,22794004093e9,301,M,ATL_HAUL,22794,4093,A264,1,610,53.58167,-165.875,53.62,-165.65,8488,1,52,52,27,0.28,301,M,2018-07-21T00:00:00Z,477,47704,NA,NA,NA,3,Length-Weight Sample,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,741541,2018-07-09T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,982
HAUL,22794004093e9,301,M,ATL_HAUL,22794,4093,A264,1,610,53.58167,-165.875,53.62,-165.65,8488,1,52,52,27,NA,301,M,2018-07-21T00:00:00Z,477,47704,5,NA,NA,1,Otoliths,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,741541,2018-07-09T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,982
HAUL,22794004093e9,301,M,ATL_HAUL,22794,4093,A264,1,610,53.58167,-165.875,53.62,-165.65,8490,1,52,52,30,0.38,301,M,2018-07-21T00:00:00Z,477,47703,NA,NA,NA,3,Length-Weight Sample,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,741541,2018-07-09T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,982
HAUL,22794004093e9,301,M,ATL_HAUL,22794,4093,A264,1,610,53.58167,-165.875,53.62,-165.65,8490,1,52,52,30,NA,301,M,2018-07-21T00:00:00Z,477,47703,6,NA,NA,1,Otoliths,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,741541,2018-07-09T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,982
HAUL,22794004093e9,301,F,ATL_HAUL,22794,4093,A264,1,610,53.58167,-165.875,53.62,-165.65,8496,1,52,52,27,0.29,301,F,2018-07-21T00:00:00Z,477,47702,NA,NA,NA,3,Length-Weight Sample,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,741541,2018-07-09T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,982
HAUL,22794004093e9,301,F,ATL_HAUL,22794,4093,A264,1,610,53.58167,-165.875,53.62,-165.65,8496,1,52,52,27,NA,301,F,2018-07-21T00:00:00Z,477,47702,NA,NA,NA,1,Otoliths,22794004093e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,WG,PACIFIC OCEAN PERCH,141,741541,2018-07-09T00:00:00Z,2018-07-21T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,982
HAUL,22560001571e9,301,F,ATL_HAUL,22560,1571,A202,1,630,56.38833,-152.375,56.395,-152.395,112,1,71,71,40,0.8,301,F,2018-05-16T00:00:00Z,141,66,NA,NA,NA,3,Length-Weight Sample,22560001571e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,732462,2018-05-15T00:00:00Z,2018-05-17T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,32
